"peatland","date","wte","flag","year"
"S1",2021-02-06,412.1,"M",2021
"S1",2021-02-07,412.1,"M",2021
"S1",2021-02-08,412.1,"M",2021
"S1",2021-02-09,412.1,"M",2021
"S1",2021-02-10,412.1,"M",2021
"S1",2021-02-11,412.1,"M",2021
"S1",2021-02-12,412.1,"M",2021
"S1",2021-02-13,412.09,"M",2021
"S1",2021-02-14,412.08,"M",2021
"S1",2021-02-15,412.08,"M",2021
"S1",2021-02-16,412.07,"M",2021
"S1",2021-02-17,412.07,"M",2021
"S1",2021-02-18,412.07,"M",2021
"S1",2021-02-19,412.07,"M",2021
"S1",2021-02-20,412.07,"M",2021
"S1",2021-02-21,412.06,"M",2021
"S1",2021-02-22,412.07,"M",2021
"S1",2021-02-23,412.07,"M",2021
"S1",2021-02-24,412.07,"M",2021
"S1",2021-02-25,412.07,"M",2021
"S1",2021-02-26,412.07,"M",2021
"S1",2021-02-27,412.07,"M",2021
"S1",2021-02-28,412.07,"M",2021
"S1",2021-03-01,412.06,"M",2021
"S1",2021-03-02,412.06,"M",2021
"S1",2021-03-03,412.06,"M",2021
"S1",2021-03-04,412.06,"M",2021
"S1",2021-03-05,412.06,"M",2021
"S1",2021-03-06,412.05,"M",2021
"S1",2021-03-07,412.06,"M",2021
"S1",2021-03-08,412.07,"M",2021
"S1",2021-03-09,412.12,"M",2021
"S1",2021-03-10,412.13,"M",2021
"S1",2021-03-11,412.13,"M",2021
"S1",2021-03-12,412.13,"M",2021
"S1",2021-03-13,412.12,"M",2021
"S1",2021-03-14,412.12,"M",2021
"S1",2021-03-15,412.11,"M",2021
"S1",2021-03-16,412.11,"M",2021
"S1",2021-03-17,412.11,"M",2021
"S1",2021-03-18,412.11,"M",2021
"S1",2021-03-19,412.11,"M",2021
"S1",2021-03-20,412.14,"M",2021
"S1",2021-03-21,412.18,"M",2021
"S1",2021-03-22,412.18,"M",2021
"S1",2021-03-23,412.16,"M",2021
"S1",2021-03-24,412.19,"M",2021
"S1",2021-03-25,412.21,"M",2021
"S1",2021-03-26,412.23,"M",2021
"S1",2021-03-27,412.24,"M",2021
"S1",2021-03-28,412.25,"M",2021
"S1",2021-03-29,412.27,"M",2021
"S1",2021-03-30,412.27,"M",2021
"S1",2021-03-31,412.27,"M",2021
"S1",2021-04-01,412.26,"M",2021
"S1",2021-04-02,412.26,"M",2021
"S1",2021-04-03,412.26,"M",2021
"S1",2021-04-04,412.26,"M",2021
"S1",2021-04-05,412.26,"M",2021
"S1",2021-04-06,412.25,"M",2021
"S1",2021-04-07,412.33,"M",2021
"S1",2021-04-08,412.38,"M",2021
"S1",2021-04-09,412.35,"M",2021
"S1",2021-04-10,412.34,"M",2021
"S1",2021-04-11,412.32,"M",2021
"S1",2021-04-12,412.33,"M",2021
"S1",2021-04-13,412.33,"M",2021
"S1",2021-04-14,412.32,"M",2021
"S1",2021-04-15,412.3,"M",2021
"S1",2021-04-16,412.29,"M",2021
"S1",2021-04-17,412.28,"M",2021
"S1",2021-04-18,412.26,"M",2021
"S1",2021-04-19,412.26,"M",2021
"S1",2021-04-20,412.25,"M",2021
"S1",2021-04-21,412.25,"M",2021
"S1",2021-04-22,412.24,"M",2021
"S1",2021-04-23,412.23,"M",2021
"S1",2021-04-24,412.23,"M",2021
"S1",2021-04-25,412.22,"M",2021
"S1",2021-04-26,412.22,"M",2021
"S1",2021-04-27,412.22,"M",2021
"S1",2021-04-28,412.21,"M",2021
"S1",2021-04-29,412.21,"M",2021
"S1",2021-04-30,412.21,"M",2021
"S1",2021-05-01,412.2,"M",2021
"S1",2021-05-02,412.2,"M",2021
"S1",2021-05-03,412.19,"M",2021
"S1",2021-05-04,412.19,"M",2021
"S1",2021-05-05,412.18,"M",2021
"S1",2021-05-06,412.18,"M",2021
"S1",2021-05-07,412.17,"M",2021
"S1",2021-05-08,412.17,"M",2021
"S1",2021-05-09,412.17,"M",2021
"S1",2021-05-10,412.16,"M",2021
"S1",2021-05-11,412.16,"M",2021
"S1",2021-05-12,412.16,"I",2021
"S1",2021-05-13,412.15,"I",2021
"S1",2021-05-14,412.15,"I",2021
"S1",2021-05-15,412.14,"I",2021
"S1",2021-05-16,412.14,"I",2021
"S1",2021-05-17,412.14,"I",2021
"S1",2021-05-18,412.13,"I",2021
"S1",2021-05-19,412.13,"M",2021
"S1",2021-05-20,412.13,"M",2021
"S1",2021-05-21,412.13,"M",2021
"S1",2021-05-22,412.13,"M",2021
"S1",2021-05-23,412.12,"M",2021
"S1",2021-05-24,412.13,"M",2021
"S1",2021-05-25,412.13,"M",2021
"S1",2021-05-26,412.12,"M",2021
"S1",2021-05-27,412.12,"M",2021
"S1",2021-05-28,412.12,"M",2021
"S1",2021-05-29,412.11,"M",2021
"S1",2021-05-30,412.11,"M",2021
"S1",2021-05-31,412.1,"M",2021
"S1",2021-06-01,412.1,"M",2021
"S1",2021-06-02,412.1,"M",2021
"S1",2021-06-03,412.1,"M",2021
"S1",2021-06-04,412.09,"M",2021
"S1",2021-06-05,412.09,"M",2021
"S1",2021-06-06,412.08,"M",2021
"S1",2021-06-07,412.08,"M",2021
"S1",2021-06-08,412.12,"M",2021
"S1",2021-06-09,412.11,"M",2021
"S1",2021-06-10,412.1,"M",2021
"S1",2021-06-11,412.1,"M",2021
"S1",2021-06-12,412.1,"M",2021
"S1",2021-06-13,412.09,"M",2021
"S1",2021-06-14,412.08,"M",2021
"S1",2021-06-15,412.08,"M",2021
"S1",2021-06-16,412.08,"M",2021
"S1",2021-06-17,412.07,"M",2021
"S1",2021-06-18,412.07,"M",2021
"S1",2021-06-19,412.06,"M",2021
"S1",2021-06-20,412.09,"M",2021
"S1",2021-06-21,412.09,"M",2021
"S1",2021-06-22,412.09,"M",2021
"S1",2021-06-23,412.08,"M",2021
"S1",2021-06-24,412.08,"M",2021
"S1",2021-06-25,412.07,"M",2021
"S1",2021-06-26,412.07,"M",2021
"S1",2021-06-27,412.07,"M",2021
"S1",2021-06-28,412.06,"M",2021
"S1",2021-06-29,412.06,"M",2021
"S1",2021-06-30,412.06,"M",2021
"S1",2021-07-01,412.05,"M",2021
"S1",2021-07-02,412.04,"M",2021
"S1",2021-07-03,412.04,"M",2021
"S1",2021-07-04,412.03,"M",2021
"S1",2021-07-05,412.03,"M",2021
"S1",2021-07-06,412.02,"M",2021
"S1",2021-07-07,412.01,"M",2021
"S1",2021-07-08,412.01,"M",2021
"S1",2021-07-09,412,"M",2021
"S1",2021-07-10,412,"M",2021
"S1",2021-07-11,411.98,"M",2021
"S1",2021-07-12,411.97,"M",2021
"S1",2021-07-13,NA,"M",2021
"S1",2021-07-14,NA,"M",2021
"S1",2021-07-15,NA,"M",2021
"S1",2021-07-16,NA,"M",2021
"S1",2021-07-17,NA,"M",2021
"S1",2021-07-18,NA,"M",2021
"S1",2021-07-19,NA,"M",2021
"S1",2021-07-20,NA,"M",2021
"S1",2021-07-21,411.93,"M",2021
"S1",2021-07-22,411.93,"M",2021
"S1",2021-07-23,411.93,"M",2021
"S1",2021-07-24,411.92,"M",2021
"S1",2021-07-25,411.92,"M",2021
"S1",2021-07-26,411.91,"M",2021
"S1",2021-07-27,411.96,"M",2021
"S1",2021-07-28,411.99,"M",2021
"S1",2021-07-29,411.99,"M",2021
"S1",2021-07-30,411.99,"M",2021
"S1",2021-07-31,411.98,"M",2021
"S1",2021-08-01,411.97,"M",2021
"S1",2021-08-02,411.96,"M",2021
"S1",2021-08-03,411.96,"M",2021
"S1",2021-08-04,411.95,"M",2021
"S1",2021-08-05,411.95,"M",2021
"S1",2021-08-06,411.94,"M",2021
"S1",2021-08-07,411.94,"M",2021
"S1",2021-08-08,411.93,"M",2021
"S1",2021-08-09,411.93,"M",2021
"S1",2021-08-10,411.92,"M",2021
"S1",2021-08-11,411.92,"M",2021
"S1",2021-08-12,411.92,"M",2021
"S1",2021-08-13,411.9,"M",2021
"S1",2021-08-14,411.89,"M",2021
"S1",2021-08-15,411.88,"M",2021
"S1",2021-08-16,411.87,"M",2021
"S1",2021-08-17,411.86,"M",2021
"S1",2021-08-18,411.85,"M",2021
"S1",2021-08-19,411.85,"M",2021
"S1",2021-08-20,411.84,"M",2021
"S1",2021-08-21,411.83,"M",2021
"S1",2021-08-22,411.83,"M",2021
"S1",2021-08-23,411.82,"M",2021
"S1",2021-08-24,411.82,"M",2021
"S1",2021-08-25,411.82,"M",2021
"S1",2021-08-26,411.81,"M",2021
"S1",2021-08-27,411.8,"M",2021
"S1",2021-08-28,411.8,"M",2021
"S1",2021-08-29,411.83,"M",2021
"S1",2021-08-30,411.83,"M",2021
"S1",2021-08-31,411.83,"M",2021
"S1",2021-09-01,411.83,"M",2021
"S1",2021-09-02,411.84,"M",2021
"S1",2021-09-03,411.84,"M",2021
"S1",2021-09-04,411.84,"M",2021
"S1",2021-09-05,411.84,"M",2021
"S1",2021-09-06,411.84,"M",2021
"S1",2021-09-07,411.92,"M",2021
"S1",2021-09-08,411.97,"M",2021
"S1",2021-09-09,411.97,"M",2021
"S1",2021-09-10,411.97,"M",2021
"S1",2021-09-11,411.97,"M",2021
"S1",2021-09-12,411.96,"M",2021
"S1",2021-09-13,411.95,"M",2021
"S1",2021-09-14,411.93,"M",2021
"S1",2021-09-15,411.93,"M",2021
"S1",2021-09-16,411.95,"M",2021
"S1",2021-09-17,411.95,"M",2021
"S1",2021-09-18,411.95,"M",2021
"S1",2021-09-19,411.95,"M",2021
"S1",2021-09-20,412.03,"M",2021
"S1",2021-09-21,412.03,"M",2021
"S1",2021-09-22,412.03,"M",2021
"S1",2021-09-23,412.03,"M",2021
"S1",2021-09-24,412.03,"M",2021
"S1",2021-09-25,412.03,"M",2021
"S1",2021-09-26,412.03,"M",2021
"S1",2021-09-27,412.02,"M",2021
"S1",2021-09-28,412.01,"M",2021
"S1",2021-09-29,412.01,"M",2021
"S1",2021-09-30,412,"M",2021
"S1",2021-10-01,412.01,"M",2021
"S1",2021-10-02,412.02,"M",2021
"S1",2021-10-03,412.02,"M",2021
"S1",2021-10-04,412.03,"M",2021
"S1",2021-10-05,412.03,"M",2021
"S1",2021-10-06,412.03,"M",2021
"S1",2021-10-07,412.03,"M",2021
"S1",2021-10-08,412.03,"M",2021
"S1",2021-10-09,412.05,"M",2021
"S1",2021-10-10,412.06,"M",2021
"S1",2021-10-11,412.07,"M",2021
"S1",2021-10-12,412.07,"M",2021
"S1",2021-10-13,412.06,"M",2021
"S1",2021-10-14,412.06,"M",2021
"S1",2021-10-15,412.06,"M",2021
"S1",2021-10-16,412.06,"M",2021
"S1",2021-10-17,412.06,"M",2021
"S1",2021-10-18,412.05,"M",2021
"S1",2021-10-19,412.05,"M",2021
"S1",2021-10-20,412.05,"M",2021
"S1",2021-10-21,412.04,"M",2021
"S1",2021-10-22,412.04,"M",2021
"S1",2021-10-23,412.04,"M",2021
"S1",2021-10-24,412.03,"M",2021
"S1",2021-10-25,412.03,"M",2021
"S1",2021-10-26,412.03,"M",2021
"S1",2021-10-27,412.04,"M",2021
"S1",2021-10-28,412.08,"M",2021
"S1",2021-10-29,412.08,"M",2021
"S1",2021-10-30,412.08,"M",2021
"S1",2021-10-31,412.07,"M",2021
"S1",2021-11-01,412.07,"M",2021
"S1",2021-11-02,412.07,"M",2021
"S1",2021-11-03,412.06,"M",2021
"S1",2021-11-04,412.06,"M",2021
"S1",2021-11-05,412.06,"M",2021
"S1",2021-11-06,412.06,"M",2021
"S1",2021-11-07,412.06,"M",2021
"S1",2021-11-08,412.05,"M",2021
"S1",2021-11-09,412.05,"M",2021
"S1",2021-11-10,412.06,"M",2021
"S1",2021-11-11,412.08,"M",2021
"S1",2021-11-12,412.09,"M",2021
"S1",2021-11-13,412.09,"M",2021
"S1",2021-11-14,412.08,"M",2021
"S1",2021-11-15,412.08,"M",2021
"S1",2021-11-16,412.08,"M",2021
"S1",2021-11-17,412.08,"M",2021
"S1",2021-11-18,412.08,"M",2021
"S1",2021-11-19,412.08,"M",2021
"S1",2021-11-20,412.08,"M",2021
"S1",2021-11-21,412.08,"M",2021
"S1",2021-11-22,412.08,"M",2021
"S1",2021-11-23,412.07,"M",2021
"S1",2021-11-24,412.07,"M",2021
"S1",2021-11-25,412.07,"M",2021
"S1",2021-11-26,412.07,"M",2021
"S1",2021-11-27,412.06,"M",2021
"S1",2021-11-28,412.06,"M",2021
"S1",2021-11-29,412.06,"M",2021
"S1",2021-11-30,412.06,"M",2021
"S1",2021-12-01,412.06,"M",2021
"S1",2021-12-02,412.06,"M",2021
"S1",2021-12-03,412.06,"M",2021
"S1",2021-12-04,412.06,"M",2021
"S1",2021-12-05,412.06,"M",2021
"S1",2021-12-06,412.06,"M",2021
"S1",2021-12-07,412.05,"M",2021
"S1",2021-12-08,412.05,"M",2021
"S1",2021-12-09,412.05,"M",2021
"S1",2021-12-10,412.05,"M",2021
"S1",2021-12-11,412.05,"M",2021
"S1",2021-12-12,412.05,"M",2021
"S1",2021-12-13,412.05,"M",2021
"S1",2021-12-14,412.05,"M",2021
"S1",2021-12-15,412.1,"M",2021
"S1",2021-12-16,412.1,"M",2021
"S1",2021-12-17,412.1,"M",2021
"S1",2021-12-18,412.1,"M",2021
"S1",2021-12-19,412.1,"M",2021
"S1",2021-12-20,412.1,"M",2021
"S1",2021-12-21,412.1,"M",2021
"S1",2021-12-22,412.09,"M",2021
"S1",2021-12-23,412.09,"M",2021
"S1",2021-12-24,412.09,"M",2021
"S1",2021-12-25,412.09,"M",2021
"S1",2021-12-26,412.08,"M",2021
"S1",2021-12-27,412.08,"M",2021
"S1",2021-12-28,412.08,"M",2021
"S1",2021-12-29,412.08,"M",2021
"S1",2021-12-30,412.08,"M",2021
"S1",2021-12-31,412.08,"M",2021
"S2",2017-01-02,421.92,"M",2017
"S2",2017-01-03,421.92,"M",2017
"S2",2017-01-04,421.92,"M",2017
"S2",2017-01-05,421.92,"M",2017
"S2",2017-01-06,421.91,"M",2017
"S2",2017-01-07,421.91,"M",2017
"S2",2017-01-08,421.91,"M",2017
"S2",2017-01-09,421.91,"M",2017
"S2",2017-01-10,421.91,"M",2017
"S2",2017-01-11,421.91,"M",2017
"S2",2017-01-12,421.91,"M",2017
"S2",2017-01-13,421.9,"M",2017
"S2",2017-01-14,421.9,"M",2017
"S2",2017-01-15,421.9,"M",2017
"S2",2017-01-16,421.9,"M",2017
"S2",2017-01-17,421.9,"M",2017
"S2",2017-01-18,421.9,"M",2017
"S2",2017-01-19,421.9,"M",2017
"S2",2017-01-20,421.91,"M",2017
"S2",2017-01-21,421.91,"M",2017
"S2",2017-01-22,421.92,"M",2017
"S2",2017-01-23,421.92,"M",2017
"S2",2017-01-24,421.92,"M",2017
"S2",2017-01-25,421.91,"M",2017
"S2",2017-01-26,421.91,"M",2017
"S2",2017-01-27,421.91,"M",2017
"S2",2017-01-28,421.91,"M",2017
"S2",2017-01-29,421.91,"M",2017
"S2",2017-01-30,421.91,"M",2017
"S2",2017-01-31,421.91,"M",2017
"S2",2017-02-01,421.91,"M",2017
"S2",2017-02-02,421.91,"M",2017
"S2",2017-02-03,421.9,"M",2017
"S2",2017-02-04,421.9,"M",2017
"S2",2017-02-05,421.9,"M",2017
"S2",2017-02-06,421.9,"M",2017
"S2",2017-02-07,421.9,"M",2017
"S2",2017-02-08,421.9,"M",2017
"S2",2017-02-09,421.9,"M",2017
"S2",2017-02-10,421.9,"M",2017
"S2",2017-02-11,421.9,"M",2017
"S2",2017-02-12,421.9,"M",2017
"S2",2017-02-13,421.9,"M",2017
"S2",2017-02-14,421.9,"M",2017
"S2",2017-02-15,421.9,"M",2017
"S2",2017-02-16,421.9,"M",2017
"S2",2017-02-17,421.9,"M",2017
"S2",2017-02-18,421.91,"M",2017
"S2",2017-02-19,421.92,"M",2017
"S2",2017-02-20,422.01,"M",2017
"S2",2017-02-21,421.99,"M",2017
"S2",2017-02-22,421.98,"M",2017
"S2",2017-02-23,421.98,"M",2017
"S2",2017-02-24,421.97,"M",2017
"S2",2017-02-25,421.96,"M",2017
"S2",2017-02-26,421.96,"M",2017
"S2",2017-02-27,421.95,"M",2017
"S2",2017-02-28,421.94,"M",2017
"S2",2017-03-01,421.94,"M",2017
"S2",2017-03-02,421.94,"M",2017
"S2",2017-03-03,421.94,"M",2017
"S2",2017-03-04,421.94,"M",2017
"S2",2017-03-05,421.94,"M",2017
"S2",2017-03-06,422,"M",2017
"S2",2017-03-07,422,"M",2017
"S2",2017-03-08,421.97,"M",2017
"S2",2017-03-09,421.95,"M",2017
"S2",2017-03-10,421.94,"M",2017
"S2",2017-03-11,421.93,"M",2017
"S2",2017-03-12,421.93,"M",2017
"S2",2017-03-13,421.93,"M",2017
"S2",2017-03-14,421.92,"M",2017
"S2",2017-03-15,421.92,"M",2017
"S2",2017-03-16,421.91,"M",2017
"S2",2017-03-17,421.94,"M",2017
"S2",2017-03-18,421.94,"M",2017
"S2",2017-03-19,421.94,"M",2017
"S2",2017-03-20,421.99,"M",2017
"S2",2017-03-21,421.99,"M",2017
"S2",2017-03-22,421.95,"M",2017
"S2",2017-03-23,422,"M",2017
"S2",2017-03-24,422,"M",2017
"S2",2017-03-25,422,"M",2017
"S2",2017-03-26,422.02,"M",2017
"S2",2017-03-27,422.04,"M",2017
"S2",2017-03-28,422.04,"M",2017
"S2",2017-03-29,422.04,"M",2017
"S2",2017-03-30,422.04,"M",2017
"S2",2017-03-31,422.05,"M",2017
"S2",2017-04-01,422.05,"M",2017
"S2",2017-04-02,422.04,"M",2017
"S2",2017-04-03,422.04,"M",2017
"S2",2017-04-04,422.04,"M",2017
"S2",2017-04-05,422.03,"M",2017
"S2",2017-04-06,422.02,"M",2017
"S2",2017-04-07,422.01,"M",2017
"S2",2017-04-08,422,"M",2017
"S2",2017-04-09,421.99,"M",2017
"S2",2017-04-10,421.98,"M",2017
"S2",2017-04-11,421.97,"M",2017
"S2",2017-04-12,421.97,"M",2017
"S2",2017-04-13,421.97,"M",2017
"S2",2017-04-14,421.97,"M",2017
"S2",2017-04-15,421.97,"M",2017
"S2",2017-04-16,421.97,"M",2017
"S2",2017-04-17,422,"M",2017
"S2",2017-04-18,422.02,"M",2017
"S2",2017-04-19,422.02,"M",2017
"S2",2017-04-20,422.02,"M",2017
"S2",2017-04-21,422.02,"M",2017
"S2",2017-04-22,422,"M",2017
"S2",2017-04-23,421.98,"M",2017
"S2",2017-04-24,421.98,"M",2017
"S2",2017-04-25,421.98,"M",2017
"S2",2017-04-26,421.97,"M",2017
"S2",2017-04-27,421.97,"M",2017
"S2",2017-04-28,421.97,"M",2017
"S2",2017-04-29,421.97,"M",2017
"S2",2017-04-30,421.97,"M",2017
"S2",2017-05-01,421.99,"M",2017
"S2",2017-05-02,421.99,"M",2017
"S2",2017-05-03,421.98,"M",2017
"S2",2017-05-04,421.97,"M",2017
"S2",2017-05-05,421.97,"M",2017
"S2",2017-05-06,421.96,"M",2017
"S2",2017-05-07,421.96,"M",2017
"S2",2017-05-08,421.95,"M",2017
"S2",2017-05-09,421.95,"M",2017
"S2",2017-05-10,421.94,"M",2017
"S2",2017-05-11,421.94,"M",2017
"S2",2017-05-12,421.94,"M",2017
"S2",2017-05-13,421.93,"M",2017
"S2",2017-05-14,421.93,"M",2017
"S2",2017-05-15,421.93,"M",2017
"S2",2017-05-16,421.93,"M",2017
"S2",2017-05-17,421.93,"M",2017
"S2",2017-05-18,421.93,"M",2017
"S2",2017-05-19,421.93,"M",2017
"S2",2017-05-20,421.93,"M",2017
"S2",2017-05-21,421.94,"M",2017
"S2",2017-05-22,421.94,"M",2017
"S2",2017-05-23,421.94,"M",2017
"S2",2017-05-24,421.94,"M",2017
"S2",2017-05-25,421.94,"M",2017
"S2",2017-05-26,421.93,"M",2017
"S2",2017-05-27,421.93,"M",2017
"S2",2017-05-28,421.94,"M",2017
"S2",2017-05-29,421.94,"M",2017
"S2",2017-05-30,421.94,"M",2017
"S2",2017-05-31,421.94,"M",2017
"S2",2017-06-01,421.94,"M",2017
"S2",2017-06-02,421.93,"M",2017
"S2",2017-06-03,421.93,"M",2017
"S2",2017-06-04,421.92,"M",2017
"S2",2017-06-05,421.92,"M",2017
"S2",2017-06-06,421.92,"M",2017
"S2",2017-06-07,421.91,"M",2017
"S2",2017-06-08,421.91,"M",2017
"S2",2017-06-09,421.91,"M",2017
"S2",2017-06-10,421.9,"M",2017
"S2",2017-06-11,421.91,"M",2017
"S2",2017-06-12,421.91,"M",2017
"S2",2017-06-13,421.97,"M",2017
"S2",2017-06-14,421.98,"M",2017
"S2",2017-06-15,421.97,"M",2017
"S2",2017-06-16,421.95,"M",2017
"S2",2017-06-17,421.95,"M",2017
"S2",2017-06-18,421.95,"M",2017
"S2",2017-06-19,421.95,"M",2017
"S2",2017-06-20,421.94,"M",2017
"S2",2017-06-21,421.94,"M",2017
"S2",2017-06-22,421.95,"M",2017
"S2",2017-06-23,421.95,"M",2017
"S2",2017-06-24,421.95,"M",2017
"S2",2017-06-25,421.95,"M",2017
"S2",2017-06-26,421.95,"M",2017
"S2",2017-06-27,421.95,"M",2017
"S2",2017-06-28,421.94,"M",2017
"S2",2017-06-29,421.94,"M",2017
"S2",2017-06-30,421.94,"M",2017
"S2",2017-07-01,421.94,"M",2017
"S2",2017-07-02,421.94,"M",2017
"S2",2017-07-03,421.93,"M",2017
"S2",2017-07-04,421.93,"M",2017
"S2",2017-07-05,421.92,"M",2017
"S2",2017-07-06,421.92,"M",2017
"S2",2017-07-07,421.92,"M",2017
"S2",2017-07-08,421.92,"M",2017
"S2",2017-07-09,421.91,"M",2017
"S2",2017-07-10,421.9,"M",2017
"S2",2017-07-11,421.9,"M",2017
"S2",2017-07-12,421.9,"M",2017
"S2",2017-07-13,421.9,"M",2017
"S2",2017-07-14,421.9,"M",2017
"S2",2017-07-15,421.9,"M",2017
"S2",2017-07-16,421.9,"M",2017
"S2",2017-07-17,421.89,"M",2017
"S2",2017-07-18,421.9,"M",2017
"S2",2017-07-19,421.9,"M",2017
"S2",2017-07-20,421.89,"M",2017
"S2",2017-07-21,421.89,"M",2017
"S2",2017-07-22,421.93,"M",2017
"S2",2017-07-23,421.93,"M",2017
"S2",2017-07-24,421.93,"M",2017
"S2",2017-07-25,421.92,"M",2017
"S2",2017-07-26,421.92,"M",2017
"S2",2017-07-27,421.91,"M",2017
"S2",2017-07-28,421.9,"M",2017
"S2",2017-07-29,421.89,"M",2017
"S2",2017-07-30,421.88,"M",2017
"S2",2017-07-31,421.87,"M",2017
"S2",2017-08-01,421.87,"M",2017
"S2",2017-08-02,421.86,"M",2017
"S2",2017-08-03,421.85,"M",2017
"S2",2017-08-04,421.86,"M",2017
"S2",2017-08-05,421.87,"M",2017
"S2",2017-08-06,421.86,"M",2017
"S2",2017-08-07,421.86,"M",2017
"S2",2017-08-08,421.85,"M",2017
"S2",2017-08-09,421.84,"M",2017
"S2",2017-08-10,421.84,"M",2017
"S2",2017-08-11,421.84,"M",2017
"S2",2017-08-12,421.83,"M",2017
"S2",2017-08-13,421.82,"M",2017
"S2",2017-08-14,421.81,"M",2017
"S2",2017-08-15,421.81,"M",2017
"S2",2017-08-16,421.81,"M",2017
"S2",2017-08-17,421.91,"M",2017
"S2",2017-08-18,421.91,"M",2017
"S2",2017-08-19,421.91,"M",2017
"S2",2017-08-20,421.91,"M",2017
"S2",2017-08-21,421.9,"M",2017
"S2",2017-08-22,421.9,"M",2017
"S2",2017-08-23,421.89,"M",2017
"S2",2017-08-24,421.89,"M",2017
"S2",2017-08-25,421.89,"M",2017
"S2",2017-08-26,421.9,"M",2017
"S2",2017-08-27,421.92,"M",2017
"S2",2017-08-28,421.92,"M",2017
"S2",2017-08-29,421.92,"M",2017
"S2",2017-08-30,421.91,"M",2017
"S2",2017-08-31,421.91,"M",2017
"S2",2017-09-01,421.91,"M",2017
"S2",2017-09-02,421.91,"M",2017
"S2",2017-09-03,421.91,"M",2017
"S2",2017-09-04,421.91,"M",2017
"S2",2017-09-05,421.91,"M",2017
"S2",2017-09-06,421.91,"M",2017
"S2",2017-09-07,421.9,"M",2017
"S2",2017-09-08,421.9,"M",2017
"S2",2017-09-09,421.89,"M",2017
"S2",2017-09-10,421.88,"M",2017
"S2",2017-09-11,421.88,"M",2017
"S2",2017-09-12,421.87,"M",2017
"S2",2017-09-13,421.87,"M",2017
"S2",2017-09-14,421.9,"M",2017
"S2",2017-09-15,421.94,"M",2017
"S2",2017-09-16,421.94,"M",2017
"S2",2017-09-17,421.94,"M",2017
"S2",2017-09-18,421.94,"M",2017
"S2",2017-09-19,421.93,"M",2017
"S2",2017-09-20,421.95,"M",2017
"S2",2017-09-21,421.95,"M",2017
"S2",2017-09-22,421.94,"M",2017
"S2",2017-09-23,421.93,"M",2017
"S2",2017-09-24,421.96,"M",2017
"S2",2017-09-25,421.96,"M",2017
"S2",2017-09-26,421.97,"M",2017
"S2",2017-09-27,421.96,"M",2017
"S2",2017-09-28,421.95,"M",2017
"S2",2017-09-29,421.95,"M",2017
"S2",2017-09-30,421.94,"M",2017
"S2",2017-10-01,421.94,"M",2017
"S2",2017-10-02,421.96,"M",2017
"S2",2017-10-03,421.97,"M",2017
"S2",2017-10-04,421.96,"M",2017
"S2",2017-10-05,421.95,"M",2017
"S2",2017-10-06,421.95,"M",2017
"S2",2017-10-07,421.94,"M",2017
"S2",2017-10-08,421.94,"M",2017
"S2",2017-10-09,421.93,"M",2017
"S2",2017-10-10,421.93,"M",2017
"S2",2017-10-11,421.93,"M",2017
"S2",2017-10-12,421.92,"M",2017
"S2",2017-10-13,421.92,"M",2017
"S2",2017-10-14,421.92,"M",2017
"S2",2017-10-15,421.93,"M",2017
"S2",2017-10-16,421.93,"M",2017
"S2",2017-10-17,421.93,"M",2017
"S2",2017-10-18,421.92,"M",2017
"S2",2017-10-19,421.92,"M",2017
"S2",2017-10-20,421.92,"M",2017
"S2",2017-10-21,421.93,"M",2017
"S2",2017-10-22,421.93,"M",2017
"S2",2017-10-23,421.93,"M",2017
"S2",2017-10-24,421.93,"M",2017
"S2",2017-10-25,421.93,"M",2017
"S2",2017-10-26,421.93,"M",2017
"S2",2017-10-27,421.93,"M",2017
"S2",2017-10-28,421.93,"M",2017
"S2",2017-10-29,421.94,"M",2017
"S2",2017-10-30,421.94,"M",2017
"S2",2017-10-31,421.94,"M",2017
"S2",2017-11-01,421.94,"M",2017
"S2",2017-11-02,421.94,"M",2017
"S2",2017-11-03,421.94,"M",2017
"S2",2017-11-04,421.94,"M",2017
"S2",2017-11-05,421.94,"M",2017
"S2",2017-11-06,421.94,"M",2017
"S2",2017-11-07,421.94,"M",2017
"S2",2017-11-08,421.93,"M",2017
"S2",2017-11-09,421.93,"M",2017
"S2",2017-11-10,421.93,"M",2017
"S2",2017-11-11,421.93,"M",2017
"S2",2017-11-12,421.93,"M",2017
"S2",2017-11-13,421.93,"M",2017
"S2",2017-11-14,421.93,"M",2017
"S2",2017-11-15,421.93,"M",2017
"S2",2017-11-16,421.93,"M",2017
"S2",2017-11-17,421.93,"M",2017
"S2",2017-11-18,421.93,"M",2017
"S2",2017-11-19,421.93,"M",2017
"S2",2017-11-20,421.93,"M",2017
"S2",2017-11-21,421.93,"M",2017
"S2",2017-11-22,421.92,"M",2017
"S2",2017-11-23,421.92,"M",2017
"S2",2017-11-24,421.92,"M",2017
"S2",2017-11-25,421.92,"M",2017
"S2",2017-11-26,421.92,"M",2017
"S2",2017-11-27,421.92,"M",2017
"S2",2017-11-28,421.92,"M",2017
"S2",2017-11-29,421.92,"M",2017
"S2",2017-11-30,421.92,"M",2017
"S2",2017-12-01,421.92,"M",2017
"S2",2017-12-02,421.92,"M",2017
"S2",2017-12-03,421.92,"M",2017
"S2",2017-12-04,421.93,"M",2017
"S2",2017-12-05,421.93,"M",2017
